,0
2012-04-13,23600.0
2012-04-16,-13000.0
2012-04-17,-23200.0
2012-04-18,8400.0
2012-04-19,10600.0
2012-04-20,-19600.0
2012-04-23,-10400.0
2012-04-24,-4200.0
2012-04-25,5600.0
2012-04-26,400.0
2012-04-27,1800.0
2012-04-30,12400.0
2012-05-02,44000.0
2012-05-03,-5400.0
2012-05-04,6800.0
2012-05-07,-45400.0
2012-05-08,5200.0
2012-05-09,-16800.0
2012-05-10,5600.0
2012-05-11,-35800.0
2012-05-14,-5600.0
2012-05-15,0.0
2012-05-16,-21200.0
2012-05-17,3600.0
2012-05-18,-37800.0
2012-05-21,14800.0
2012-05-22,7800.0
2012-05-23,-19200.0
2012-05-24,-4400.0
2012-05-25,-13200.0
2012-05-28,13600.0
2012-05-29,42800.0
2012-05-30,-26800.0
2012-05-31,-10400.0
2012-06-01,-23000.0
2012-06-04,-43200.0
2012-06-05,23600.0
2012-06-06,16800.0
2012-06-07,-3200.0
2012-06-08,-26000.0
2012-06-11,32600.0
2012-06-12,-17200.0
2012-06-13,3200.0
2012-06-14,8600.0
2012-06-15,32200.0
2012-06-18,26200.0
2012-06-19,3200.0
2012-06-20,14800.0
2012-06-21,-57000.0
2012-06-22,-30000.0
2012-06-25,-34200.0
2012-06-26,5200.0
2012-06-27,13400.0
2012-06-28,5200.0
2012-06-29,33800.0
2012-07-02,-8000.0
2012-07-03,27800.0
2012-07-04,17800.0
2012-07-05,3600.0
2012-07-06,1000.0
2012-07-09,1200.0
2012-07-10,-8800.0
2012-07-11,5400.0
2012-07-12,-26000.0
2012-07-13,2000.0
2012-07-16,10600.0
2012-07-17,28400.0
2012-07-18,-12600.0
2012-07-19,-24600.0
2012-07-20,2200.0
2012-07-23,-36000.0
2012-07-24,800.0
2012-07-25,6000.0
2012-07-26,5800.0
2012-07-27,37200.0
2012-07-30,19800.0
2012-07-31,20200.0
2012-08-01,18000.0
2012-08-03,-8800.0
2012-08-06,30800.0
2012-08-07,7200.0
2012-08-08,17600.0
2012-08-09,28400.0
2012-08-10,-600.0
2012-08-13,-10000.0
2012-08-14,18600.0
2012-08-15,-7800.0
2012-08-16,400.0
2012-08-17,-9600.0
2012-08-20,-15800.0
2012-08-21,19800.0
2012-08-22,-6600.0
2012-08-23,200.0
2012-08-24,-8400.0
2012-08-27,-12800.0
2012-08-28,-12600.0
2012-08-29,-3200.0
2012-08-30,-18000.0
2012-08-31,-400.0
2012-09-03,1600.0
2012-09-04,1600.0
2012-09-05,-27200.0
2012-09-06,-9400.0
2012-09-07,21000.0
2012-09-10,20800.0
2012-09-11,-6600.0
2012-09-12,33800.0
2012-09-13,400.0
2012-09-14,45400.0
2012-09-17,5400.0
2012-09-18,-600.0
2012-09-19,8000.0
2012-09-20,-3000.0
2012-09-21,2600.0
2012-09-24,4000.0
2012-09-25,-2000.0
2012-09-26,-6400.0
2012-09-27,8600.0
2012-09-28,-4400.0
2012-10-01,-6600.0
2012-10-02,5600.0
2012-10-03,-11800.0
2012-10-04,-200.0
2012-10-05,-2400.0
2012-10-08,-14800.0
2012-10-09,6000.0
2012-10-11,-41000.0
2012-10-12,-10200.0
2012-10-15,4600.0
2012-10-16,1000.0
2012-10-17,400.0
2012-10-18,1600.0
2012-10-19,-10200.0
2012-10-22,-17800.0
2012-10-23,-16800.0
2012-10-24,-5800.0
2012-10-25,-9600.0
2012-10-26,-50400.0
2012-10-29,11200.0
2012-10-30,7800.0
2012-10-31,-7200.0
2012-11-01,-2800.0
2012-11-02,9200.0
2012-11-05,-4000.0
2012-11-06,15200.0
2012-11-07,-2400.0
2012-11-08,-20200.0
2012-11-09,14400.0
2012-11-12,-9600.0
2012-11-13,-51200.0
2012-11-14,1600.0
2012-11-15,-4000.0
2012-11-16,1200.0
2012-11-19,10000.0
2012-11-20,10400.0
2012-11-21,-27200.0
2012-11-22,-7600.0
2012-11-23,65600.0
2012-11-26,22400.0
2012-11-27,9800.0
2012-11-28,-200.0
2012-11-29,34000.0
2012-11-30,13000.0
2012-12-03,-600.0
2012-12-04,-14600.0
2012-12-05,20200.0
2012-12-06,5000.0
2012-12-07,3400.0
2012-12-10,-7400.0
2012-12-11,3000.0
2012-12-12,20200.0
2012-12-13,22000.0
2012-12-14,-5200.0
2012-12-17,-2400.0
2012-12-18,-2200.0
2012-12-19,4800.0
2012-12-20,-31400.0
2012-12-21,-18600.0
2012-12-22,4800.0
2012-12-24,6400.0
2012-12-25,41600.0
2012-12-26,-3400.0
2012-12-27,-4200.0
2012-12-28,14000.0
2013-01-02,27200.0
2013-01-03,21200.0
2013-01-04,-4000.0
2013-01-07,-3000.0
2013-01-08,-9000.0
2013-01-09,7200.0
2013-01-10,31400.0
2013-01-11,-6400.0
2013-01-14,-2200.0
2013-01-15,-13600.0
2013-01-16,-14000.0
2013-01-17,-35400.0
2013-01-18,27200.0
2013-01-21,-4000.0
2013-01-22,8400.0
2013-01-23,-6600.0
2013-01-24,-12200.0
2013-01-25,-15200.0
2013-01-28,21600.0
2013-01-29,17600.0
2013-01-30,1400.0
2013-01-31,14600.0
2013-02-01,6400.0
2013-02-04,15200.0
2013-02-05,-4600.0
2013-02-06,-14800.0
2013-02-18,-1000.0
2013-02-19,-200.0
2013-02-20,11200.0
2013-02-21,-9400.0
2013-02-22,5400.0
2013-02-23,8600.0
2013-02-25,-21200.0
2013-02-26,-8600.0
2013-02-27,-6400.0
2013-03-01,17800.0
2013-03-04,-29600.0
2013-03-05,8600.0
2013-03-06,17800.0
2013-03-07,-5600.0
2013-03-08,17600.0
2013-03-11,16800.0
2013-03-12,-12400.0
2013-03-13,-16200.0
2013-03-14,-20200.0
2013-03-15,-5600.0
2013-03-18,-29000.0
2013-03-19,4600.0
2013-03-20,-15200.0
2013-03-21,7400.0
2013-03-22,-7400.0
2013-03-25,13600.0
2013-03-26,-12000.0
2013-03-27,1600.0
2013-03-28,-3800.0
2013-03-29,25000.0
2013-04-01,400.0
2013-04-02,1200.0
2013-04-03,4200.0
2013-04-08,-54000.0
2013-04-09,-3000.0
2013-04-10,800.0
2013-04-11,27000.0
2013-04-12,2000.0
2013-04-15,2400.0
2013-04-16,-1000.0
2013-04-17,16400.0
2013-04-18,-18800.0
2013-04-19,26800.0
2013-04-22,9400.0
2013-04-23,-1400.0
2013-04-24,25000.0
2013-04-25,4800.0
2013-04-26,600.0
2013-04-29,-200.0
2013-04-30,14800.0
2013-05-02,-4800.0
2013-05-03,8600.0
2013-05-06,4400.0
2013-05-07,3200.0
2013-05-08,28400.0
2013-05-09,9400.0
2013-05-10,5600.0
2013-05-13,-14200.0
2013-05-14,2600.0
2013-05-15,5000.0
2013-05-16,35400.0
2013-05-17,-5000.0
2013-05-20,-13400.0
2013-05-21,9800.0
2013-05-22,1800.0
2013-05-23,-49000.0
2013-05-24,-2800.0
2013-05-27,6200.0
2013-05-28,2400.0
2013-05-29,16400.0
2013-05-30,-23000.0
2013-05-31,4800.0
2013-06-03,-10000.0
2013-06-04,-9400.0
2013-06-05,-4800.0
2013-06-06,-10800.0
2013-06-07,-2400.0
2013-06-10,15200.0
2013-06-11,-12200.0
2013-06-13,-37200.0
2013-06-14,-3400.0
2013-06-17,15400.0
2013-06-18,-5400.0
2013-06-19,18200.0
2013-06-20,-61600.0
2013-06-21,-36400.0
2013-06-24,7200.0
2013-06-25,-12600.0
2013-06-26,17000.0
2013-06-27,24400.0
2013-06-28,25000.0
2013-07-01,12800.0
2013-07-02,-5600.0
2013-07-03,-22200.0
2013-07-04,20000.0
2013-07-05,31200.0
2013-07-08,-28800.0
2013-07-09,28800.0
2013-07-10,21400.0
2013-07-11,63800.0
2013-07-12,4200.0
2013-07-15,22600.0
2013-07-16,14000.0
2013-07-17,11400.0
2013-07-18,-19400.0
2013-07-19,-2400.0
2013-07-22,17800.0
2013-07-23,15400.0
2013-07-24,-14000.0
2013-07-25,-15400.0
2013-07-26,-14200.0
2013-07-29,-9200.0
2013-07-30,27200.0
2013-07-31,-26000.0
2013-08-01,2800.0
2013-08-02,21000.0
2013-08-05,9400.0
2013-08-06,-33200.0
2013-08-07,-31200.0
2013-08-08,-5400.0
2013-08-09,-12600.0
2013-08-12,9800.0
2013-08-13,15400.0
2013-08-14,-12200.0
2013-08-15,-23400.0
2013-08-16,20200.0
2013-08-19,-13200.0
2013-08-20,-31400.0
2013-08-22,2000.0
2013-08-23,-17400.0
2013-08-26,12800.0
2013-08-27,-22800.0
2013-08-28,7400.0
2013-08-29,37800.0
2013-08-30,16800.0
2013-09-02,10800.0
2013-09-03,4600.0
2013-09-04,13200.0
2013-09-05,21400.0
2013-09-06,4600.0
2013-09-09,7800.0
2013-09-10,4200.0
2013-09-11,8800.0
2013-09-12,16000.0
2013-09-13,-17600.0
2013-09-14,6200.0
2013-09-16,19800.0
2013-09-17,2600.0
2013-09-18,-1400.0
2013-09-23,-4600.0
2013-09-24,1200.0
2013-09-25,-2000.0
2013-09-26,-16800.0
2013-09-27,600.0
2013-09-30,-17400.0
2013-10-01,5200.0
2013-10-02,13600.0
2013-10-03,69800.0
2013-10-04,1800.0
2013-10-07,800.0
2013-10-08,7800.0
2013-10-09,-10400.0
2013-10-11,200.0
2013-10-14,-9800.0
2013-10-15,17200.0
2013-10-16,600.0
2013-10-17,3600.0
2013-10-18,9400.0
2013-10-21,-6600.0
2013-10-22,1400.0
2013-10-23,-16800.0
2013-10-24,9800.0
2013-10-25,-17000.0
2013-10-28,20200.0
2013-10-29,10000.0
2013-10-30,3400.0
2013-10-31,-7000.0
2013-11-01,-8000.0
2013-11-04,-30800.0
2013-11-05,-22000.0
2013-11-06,-5400.0
2013-11-07,3200.0
2013-11-08,-7400.0
2013-11-11,-6600.0
2013-11-12,16400.0
2013-11-13,-30400.0
2013-11-14,600.0
2013-11-15,21200.0
2013-11-18,8200.0
2013-11-19,15200.0
2013-11-20,-2600.0
2013-11-21,-39600.0
2013-11-22,2000.0
2013-11-25,29400.0
2013-11-26,4600.0
2013-11-27,15600.0
2013-11-28,31600.0
2013-11-29,9800.0
2013-12-02,-600.0
2013-12-03,-5600.0
2013-12-04,8000.0
2013-12-05,-12800.0
2013-12-06,-5400.0
2013-12-09,25600.0
2013-12-10,-3600.0
2013-12-11,-3400.0
2013-12-12,-10200.0
2013-12-13,7200.0
2013-12-16,-20400.0
2013-12-17,-2000.0
2013-12-18,-200.0
2013-12-19,13600.0
2013-12-20,7400.0
2013-12-23,10800.0
2013-12-24,5400.0
2013-12-25,5000.0
2013-12-26,-3400.0
2013-12-27,10800.0
2013-12-30,12400.0
2013-12-31,400.0
2014-01-02,-11200.0
2014-01-03,-20400.0
2014-01-06,-5000.0
2014-01-07,6200.0
2014-01-08,400.0
2014-01-09,-11000.0
2014-01-10,-1400.0
2014-01-13,7400.0
2014-01-14,-13200.0
2014-01-15,3400.0
2014-01-16,-7600.0
2014-01-17,-11600.0
2014-01-20,-2800.0
2014-01-21,1400.0
2014-01-22,8200.0
2014-01-23,-8400.0
2014-01-24,3200.0
2014-01-27,-37000.0
2014-02-05,-53400.0
2014-02-06,600.0
2014-02-07,12600.0
2014-02-10,11200.0
2014-02-11,17400.0
2014-02-12,9200.0
2014-02-13,-10800.0
2014-02-14,15400.0
2014-02-17,4200.0
2014-02-18,7000.0
2014-02-19,-5800.0
2014-02-20,-15600.0
2014-02-21,25800.0
2014-02-24,-4400.0
2014-02-25,5600.0
2014-02-26,6600.0
2014-02-27,7400.0
2014-03-03,-19600.0
2014-03-04,-2600.0
2014-03-05,14800.0
2014-03-06,3000.0
2014-03-07,-6400.0
2014-03-10,-1800.0
2014-03-11,6600.0
2014-03-12,-16600.0
2014-03-13,6600.0
2014-03-14,-11400.0
2014-03-17,2200.0
2014-03-18,9800.0
2014-03-19,-5200.0
2014-03-20,-28000.0
2014-03-21,-3600.0
2014-03-24,7600.0
2014-03-25,22400.0
2014-03-26,2800.0
2014-03-27,19400.0
2014-03-28,-7400.0
2014-03-31,16600.0
2014-04-01,-1000.0
2014-04-02,2800.0
2014-04-03,14600.0
2014-04-07,-6800.0
2014-04-08,-1000.0
2014-04-09,5800.0
2014-04-10,1600.0
2014-04-11,-11200.0
2014-04-14,-4400.0
2014-04-15,7200.0
2014-04-16,21000.0
2014-04-17,-14800.0
2014-04-18,-400.0
2014-04-21,-5000.0
2014-04-22,-800.0
2014-04-23,-5800.0
2014-04-24,-800.0
2014-04-25,-48400.0
2014-04-28,8800.0
2014-04-29,3000.0
2014-04-30,-6200.0
2014-05-02,6000.0
2014-05-05,-10200.0
2014-05-06,6800.0
2014-05-07,-14200.0
2014-05-08,12200.0
2014-05-09,-11800.0
2014-05-12,-5600.0
2014-05-13,-2400.0
2014-05-14,8000.0
2014-05-15,-7600.0
2014-05-16,-3200.0
2014-05-19,-2600.0
2014-05-20,-8400.0
2014-05-21,-4400.0
2014-05-22,19800.0
2014-05-23,10200.0
2014-05-26,5400.0
2014-05-27,3000.0
2014-05-28,11800.0
2014-05-29,-1600.0
2014-05-30,-4600.0
2014-06-03,-200.0
2014-06-04,-6400.0
2014-06-05,-4600.0
2014-06-06,4200.0
2014-06-09,-1800.0
2014-06-10,8200.0
2014-06-11,4600.0
2014-06-12,2200.0
2014-06-13,-4400.0
2014-06-16,3600.0
2014-06-17,600.0
2014-06-18,25000.0
2014-06-19,-19600.0
2014-06-20,-8200.0
2014-06-23,-200.0
2014-06-24,2600.0
2014-06-25,-3200.0
2014-06-26,15400.0
2014-06-27,1000.0
2014-06-30,9200.0
2014-07-01,14800.0
2014-07-02,-13600.0
2014-07-03,-7800.0
2014-07-04,-6400.0
2014-07-07,-3800.0
2014-07-08,7200.0
2014-07-09,2400.0
2014-07-10,17000.0
2014-07-11,-15800.0
2014-07-14,4400.0
2014-07-15,-2000.0
2014-07-16,-12800.0
2014-07-17,-7000.0
2014-07-18,-2200.0
2014-07-21,0.0
2014-07-22,13600.0
2014-07-24,2600.0
2014-07-25,3400.0
2014-07-28,16400.0
2014-07-29,16400.0
2014-07-30,15400.0
2014-07-31,-16400.0
2014-08-01,-18800.0
2014-08-04,-20200.0
2014-08-05,-39600.0
2014-08-06,-9800.0
2014-08-07,-1800.0
2014-08-08,1000.0
2014-08-11,3400.0
2014-08-12,-7000.0
2014-08-13,15800.0
2014-08-14,-9800.0
2014-08-15,-8200.0
2014-08-18,-21400.0
2014-08-19,30200.0
2014-08-20,5000.0
2014-08-21,-4400.0
2014-08-22,43800.0
2014-08-25,-600.0
2014-08-26,5200.0
2014-08-27,20800.0
2014-08-28,-4800.0
2014-08-29,-4800.0
2014-09-01,200.0
2014-09-02,-16600.0
2014-09-03,9400.0
2014-09-04,1200.0
2014-09-05,-1000.0
2014-09-09,-2600.0
2014-09-10,-23200.0
2014-09-11,-10600.0
2014-09-12,-2000.0
2014-09-15,-4600.0
2014-09-16,-13600.0
2014-09-17,-8000.0
2014-09-18,15200.0
2014-09-19,-800.0
2014-09-22,-23800.0
2014-09-23,-5800.0
2014-09-24,13000.0
2014-09-25,-17800.0
2014-09-26,-4200.0
2014-09-29,-2400.0
2014-09-30,9600.0
2014-10-01,-14400.0
2014-10-02,-8200.0
2014-10-03,9200.0
2014-10-06,-8400.0
2014-10-07,-10200.0
2014-10-08,-10400.0
2014-10-09,8400.0
2014-10-13,-50200.0
2014-10-14,-6400.0
2014-10-15,-35400.0
2014-10-16,-10200.0
2014-10-17,-35600.0
2014-10-20,37800.0
2014-10-21,-1200.0
2014-10-22,16200.0
2014-10-23,-600.0
2014-10-24,-16400.0
2014-10-27,-13800.0
2014-10-28,37200.0
2014-10-29,24200.0
2014-10-30,7400.0
2014-10-31,20600.0
2014-11-03,-8200.0
2014-11-04,1400.0
2014-11-05,2800.0
2014-11-06,-9000.0
2014-11-07,-3400.0
2014-11-10,34400.0
2014-11-11,-600.0
2014-11-12,-45800.0
2014-11-13,5800.0
2014-11-14,-2600.0
2014-11-17,-14600.0
2014-11-18,12200.0
2014-11-19,12400.0
2014-11-20,26600.0
2014-11-21,-5800.0
2014-11-24,24600.0
2014-11-25,-12600.0
2014-11-26,-2800.0
2014-11-27,8000.0
2014-11-28,1800.0
2014-12-01,-11400.0
2014-12-02,-4800.0
2014-12-03,47800.0
2014-12-04,-5400.0
2014-12-05,11000.0
2014-12-08,1600.0
2014-12-09,-17200.0
2014-12-10,-21600.0
2014-12-11,-9600.0
2014-12-12,-10000.0
2014-12-15,-2400.0
2014-12-16,1000.0
2014-12-17,-32000.0
2014-12-18,7000.0
2014-12-19,29200.0
2014-12-22,10800.0
2014-12-23,10000.0
2014-12-24,28600.0
2014-12-25,1600.0
2014-12-26,11600.0
2014-12-27,7400.0
2014-12-29,5200.0
2014-12-30,-6800.0
2014-12-31,-2800.0
2015-01-05,-12200.0
2015-01-06,-37800.0
2015-01-07,-12400.0
2015-01-08,48400.0
2015-01-09,6400.0
2015-01-12,-400.0
2015-01-13,18800.0
2015-01-14,-18400.0
2015-01-15,-400.0
2015-01-16,-31800.0
2015-01-19,11400.0
2015-01-20,23200.0
2015-01-21,15200.0
2015-01-22,20200.0
2015-01-23,2400.0
2015-01-26,-9200.0
2015-01-27,11200.0
2015-01-28,-1000.0
2015-01-29,-11000.0
2015-01-30,-5000.0
2015-02-02,7600.0
2015-02-03,12200.0
2015-02-04,13600.0
2015-02-05,600.0
2015-02-06,-3800.0
2015-02-09,-6800.0
2015-02-10,4800.0
2015-02-11,-9400.0
2015-02-12,-1400.0
2015-02-13,11200.0
2015-02-24,20600.0
2015-02-25,4000.0
2015-02-26,-7400.0
2015-03-02,-2800.0
2015-03-03,-11800.0
2015-03-04,6000.0
2015-03-05,-14800.0
2015-03-06,20000.0
2015-03-09,-10200.0
2015-03-10,-13600.0
2015-03-11,-12200.0
2015-03-12,27000.0
2015-03-13,-5600.0
2015-03-16,-5200.0
2015-03-17,800.0
2015-03-18,14400.0
2015-03-19,28000.0
2015-03-20,-2800.0
2015-03-23,-7600.0
2015-03-24,-4800.0
2015-03-25,-2600.0
2015-03-26,400.0
2015-03-27,-800.0
2015-03-30,9800.0
2015-03-31,3400.0
2015-04-01,-18200.0
2015-04-02,19400.0
2015-04-07,14200.0
2015-04-08,-800.0
2015-04-09,3000.0
2015-04-10,8800.0
2015-04-13,10600.0
2015-04-14,-4200.0
2015-04-15,-21800.0
2015-04-16,21800.0
2015-04-17,-5000.0
2015-04-20,-7600.0
2015-04-21,3400.0
2015-04-22,11400.0
2015-04-23,41000.0
2015-04-24,12600.0
2015-04-27,22600.0
2015-04-28,-2800.0
2015-04-29,9000.0
2015-04-30,-8200.0
2015-05-04,-9000.0
2015-05-05,-3400.0
2015-05-06,-1200.0
2015-05-07,-19800.0
2015-05-08,-10400.0
2015-05-11,1600.0
2015-05-12,5800.0
2015-05-13,-7400.0
2015-05-14,-31400.0
2015-05-15,-18000.0
2015-05-18,11600.0
2015-05-19,17000.0
2015-05-20,-17600.0
2015-05-21,-38800.0
2015-05-22,17800.0
2015-05-25,-13600.0
2015-05-26,3600.0
2015-05-27,0.0
2015-05-28,3600.0
2015-05-29,-8200.0
2015-06-01,-6600.0
2015-06-02,600.0
2015-06-03,-21000.0
2015-06-04,-57800.0
2015-06-05,-600.0
2015-06-08,19400.0
2015-06-09,-22800.0
2015-06-10,13000.0
2015-06-11,-10800.0
2015-06-12,-10400.0
2015-06-15,-11000.0
2015-06-16,-4200.0
2015-06-17,-27200.0
2015-06-18,-28400.0
2015-06-22,35600.0
2015-06-23,8000.0
2015-06-24,7400.0
2015-06-25,23400.0
2015-06-26,-1000.0
2015-06-29,-33400.0
2015-06-30,22600.0
2015-07-01,11400.0
2015-07-02,-7200.0
2015-07-03,1800.0
2015-07-06,-13400.0
2015-07-07,9800.0
2015-07-08,-67000.0
2015-07-09,-13400.0
2015-07-13,27800.0
2015-07-14,-2200.0
2015-07-15,14200.0
2015-07-16,-30600.0
2015-07-17,3800.0
2015-07-20,-16000.0
2015-07-21,12400.0
2015-07-22,-17800.0
2015-07-23,13000.0
2015-07-24,-21600.0
2015-07-27,-23800.0
2015-07-28,-8200.0
2015-07-29,-2600.0
2015-07-30,19600.0
2015-07-31,-13400.0
2015-08-03,-11200.0
2015-08-04,7600.0
2015-08-05,24600.0
2015-08-06,-27800.0
2015-08-07,-4000.0
2015-08-10,22000.0
2015-08-11,-45000.0
2015-08-12,11400.0
2015-08-13,-17600.0
2015-08-14,13600.0
2015-08-17,-11200.0
2015-08-18,-28200.0
2015-08-19,-33600.0
2015-08-20,-8000.0
2015-08-21,-51200.0
2015-08-24,-122800.0
2015-08-25,24600.0
2015-08-26,19800.0
2015-08-27,22000.0
2015-08-28,55600.0
2015-08-31,29200.0
2015-09-01,-37000.0
2015-09-02,18200.0
2015-09-03,5800.0
2015-09-04,-7400.0
2015-09-07,6800.0
2015-09-08,6800.0
2015-09-09,88000.0
2015-09-10,5200.0
2015-09-11,-18200.0
2015-09-14,3000.0
2015-09-15,-6600.0
2015-09-16,12800.0
2015-09-17,27600.0
2015-09-18,3600.0
2015-09-21,-33200.0
2015-09-22,19400.0
2015-09-23,-41600.0
2015-09-24,-16000.0
2015-09-25,6800.0
2015-09-30,2800.0
2015-10-01,45200.0
2015-10-02,2000.0
2015-10-05,18000.0
2015-10-06,14000.0
2015-10-07,31400.0
2015-10-08,-21000.0
2015-10-12,38200.0
2015-10-13,1400.0
2015-10-14,-18600.0
2015-10-15,19000.0
2015-10-16,4600.0
2015-10-19,18800.0
2015-10-20,-1400.0
2015-10-21,-1000.0
2015-10-22,-16000.0
2015-10-23,28200.0
2015-10-26,3200.0
2015-10-27,-4600.0
2015-10-28,-14000.0
2015-10-29,-26200.0
2015-10-30,9600.0
2015-11-02,2000.0
2015-11-03,26400.0
2015-11-04,30600.0
2015-11-05,-9400.0
2015-11-06,-46400.0
2015-11-09,-21200.0
2015-11-10,-25600.0
2015-11-11,-29800.0
2015-11-12,17000.0
2015-11-13,-31800.0
2015-11-16,-18800.0
2015-11-17,24600.0
2015-11-18,-21800.0
2015-11-19,21800.0
2015-11-20,-4800.0
2015-11-23,16400.0
2015-11-24,-22000.0
2015-11-25,-8400.0
2015-11-26,38200.0
2015-11-27,-27400.0
2015-11-30,-28600.0
2015-12-01,34800.0
2015-12-02,-9200.0
2015-12-03,7200.0
2015-12-04,-25400.0
2015-12-07,18600.0
2015-12-08,-36600.0
2015-12-09,-28200.0
2015-12-10,-14800.0
2015-12-11,-24600.0
2015-12-14,1800.0
2015-12-15,7400.0
2015-12-16,34000.0
2015-12-17,17200.0
2015-12-18,-12200.0
2015-12-21,11400.0
2015-12-22,4600.0
2015-12-23,6400.0
2015-12-24,14800.0
2015-12-25,8200.0
2015-12-28,-4200.0
2015-12-29,-2000.0
2015-12-30,-6600.0
2015-12-31,9600.0
2016-01-04,-59000.0
2016-01-05,-1800.0
2016-01-06,-2400.0
2016-01-07,-31800.0
2016-01-08,4400.0
2016-01-11,-29200.0
2016-01-12,-5600.0
2016-01-13,27400.0
2016-01-14,-10800.0
2016-01-15,-17400.0
2016-01-18,39000.0
2016-01-19,3000.0
2016-01-20,-26200.0
2016-01-21,-29400.0
2016-01-22,25400.0
2016-01-25,25000.0
2016-01-26,-17400.0
2016-01-27,7800.0
2016-01-28,6000.0
2016-01-29,47000.0
2016-01-30,27800.0
2016-02-01,-8400.0
2016-02-02,-5800.0
2016-02-03,-27400.0
2016-02-15,15400.0
2016-02-16,37400.0
2016-02-17,-2600.0
2016-02-18,19400.0
2016-02-19,8600.0
2016-02-22,-6800.0
2016-02-23,12400.0
2016-02-24,-6800.0
2016-02-25,12600.0
2016-02-26,23400.0
2016-03-01,11600.0
2016-03-02,10200.0
2016-03-03,11800.0
2016-03-04,11400.0
2016-03-07,15000.0
2016-03-08,5800.0
2016-03-09,-8400.0
2016-03-10,-2600.0
2016-03-11,14800.0
2016-03-14,-1000.0
2016-03-15,-31600.0
2016-03-16,20800.0
2016-03-17,3200.0
2016-03-18,21000.0
2016-03-21,-7000.0
2016-03-22,12800.0
2016-03-23,-12400.0
2016-03-24,6400.0
2016-03-25,-6400.0
2016-03-28,-1200.0
2016-03-29,-31400.0
2016-03-30,25800.0
2016-03-31,-1000.0
2016-04-01,-12600.0
2016-04-06,-42600.0
2016-04-07,-5400.0
2016-04-08,9200.0
2016-04-11,4000.0
2016-04-12,3800.0
2016-04-13,33600.0
2016-04-14,14000.0
2016-04-15,23200.0
2016-04-18,-16600.0
2016-04-19,7400.0
2016-04-20,-30000.0
2016-04-21,2200.0
2016-04-22,-4200.0
2016-04-25,13000.0
2016-04-26,-200.0
2016-04-27,8600.0
2016-04-28,-30600.0
2016-04-29,-32400.0
2016-05-03,-11600.0
2016-05-04,-31600.0
2016-05-05,-11200.0
2016-05-06,5200.0
2016-05-09,-3600.0
2016-05-10,-200.0
2016-05-11,0.0
2016-05-12,-4400.0
2016-05-13,-20400.0
2016-05-16,9200.0
2016-05-17,15400.0
2016-05-18,4600.0
2016-05-19,-27400.0
2016-05-20,6800.0
2016-05-23,41000.0
2016-05-24,-7000.0
2016-05-25,21200.0
2016-05-26,-9200.0
2016-05-27,12000.0
2016-05-30,14400.0
2016-05-31,-5600.0
2016-06-01,5400.0
2016-06-02,-3000.0
2016-06-03,-5600.0
2016-06-04,6000.0
2016-06-06,-13200.0
2016-06-07,25400.0
2016-06-08,3600.0
2016-06-13,-46200.0
2016-06-14,6800.0
2016-06-15,11800.0
2016-06-16,-80600.0
2016-06-17,26800.0
2016-06-20,18600.0
2016-06-21,12400.0
2016-06-22,2800.0
2016-06-23,-5800.0
2016-06-24,-56400.0
2016-06-27,17600.0
2016-06-28,6600.0
2016-06-29,13000.0
2016-06-30,12400.0
2016-07-01,25000.0
2016-07-04,-1800.0
2016-07-05,-2400.0
2016-07-06,-29000.0
2016-07-07,13800.0
2016-07-11,31000.0
2016-07-12,18600.0
2016-07-13,11200.0
2016-07-14,7400.0
2016-07-15,20000.0
2016-07-18,23000.0
2016-07-19,10400.0
2016-07-20,-8600.0
2016-07-21,-5800.0
2016-07-22,-11600.0
2016-07-25,-7200.0
2016-07-26,12000.0
2016-07-27,-7600.0
2016-07-28,2000.0
2016-07-29,-17400.0
2016-08-01,25600.0
2016-08-02,-9600.0
2016-08-03,-7000.0
2016-08-04,1400.0
2016-08-05,25200.0
2016-08-08,3400.0
2016-08-09,3600.0
2016-08-10,10200.0
2016-08-11,-2000.0
2016-08-12,21600.0
2016-08-15,-13000.0
2016-08-16,-8800.0
2016-08-17,9200.0
2016-08-18,-13600.0
2016-08-19,-24200.0
2016-08-22,-8600.0
2016-08-23,18600.0
2016-08-24,-8400.0
2016-08-25,12400.0
2016-08-26,7600.0
2016-08-29,-13800.0
2016-08-30,-200.0
2016-08-31,-24800.0
2016-09-01,-17000.0
2016-09-02,5200.0
2016-09-05,26400.0
2016-09-06,19800.0
2016-09-07,25000.0
2016-09-08,-5400.0
2016-09-09,-20600.0
2016-09-10,-44800.0
2016-09-12,-15600.0
2016-09-13,1600.0
2016-09-14,-8200.0
2016-09-19,47800.0
2016-09-20,400.0
2016-09-21,26400.0
2016-09-22,-12600.0
2016-09-23,9800.0
2016-09-26,-9000.0
2016-09-29,23000.0
2016-09-30,-28200.0
2016-10-03,10800.0
2016-10-04,17000.0
2016-10-05,-6200.0
2016-10-06,4200.0
2016-10-07,3200.0
2016-10-11,-23800.0
2016-10-12,14600.0
2016-10-13,-12200.0
2016-10-14,-2400.0
2016-10-17,-6200.0
2016-10-18,16400.0
2016-10-19,30400.0
2016-10-20,400.0
2016-10-21,-7000.0
2016-10-24,8400.0
2016-10-25,14000.0
2016-10-26,-8600.0
2016-10-27,-13800.0
2016-10-28,4200.0
2016-10-31,4400.0
2016-11-01,-3200.0
2016-11-02,-31800.0
2016-11-03,-10200.0
