,0
2008-12-24,5400.0
2008-12-25,3800.0
2008-12-26,-3800.0
2008-12-29,2200.0
2008-12-30,34800.0
2008-12-31,-2800.0
2009-01-05,24200.0
2009-01-06,7000.0
2009-01-07,10200.0
2009-01-08,-60000.0
2009-01-09,-6600.0
2009-01-10,-9200.0
2009-01-12,9400.0
2009-01-13,18800.0
2009-01-14,-1600.0
2009-01-15,-54800.0
2009-01-16,17800.0
2009-01-17,4200.0
2009-01-19,2800.0
2009-01-20,-23400.0
2009-01-21,3200.0
2009-02-02,-19800.0
2009-02-03,23600.0
2009-02-04,15000.0
2009-02-05,-16200.0
2009-02-06,33600.0
2009-02-09,3000.0
2009-02-10,8600.0
2009-02-11,11200.0
2009-02-12,-22000.0
2009-02-13,25000.0
2009-02-16,400.0
2009-02-17,-15600.0
2009-02-18,4400.0
2009-02-19,-8600.0
2009-02-20,-21200.0
2009-02-23,12400.0
2009-02-24,-9400.0
2009-02-25,17600.0
2009-02-26,2000.0
2009-02-27,6800.0
2009-03-02,-36400.0
2009-03-03,7400.0
2009-03-04,29000.0
2009-03-05,17000.0
2009-03-06,6600.0
2009-03-09,-1400.0
2009-03-10,6400.0
2009-03-11,20600.0
2009-03-12,-2000.0
2009-03-13,30400.0
2009-03-16,12400.0
2009-03-17,19000.0
2009-03-18,2000.0
2009-03-19,-17400.0
2009-03-20,-6000.0
2009-03-23,35600.0
2009-03-24,26200.0
2009-03-25,20000.0
2009-03-26,5200.0
2009-03-27,-5800.0
2009-03-30,-35400.0
2009-03-31,4000.0
2009-04-01,23000.0
2009-04-02,39600.0
2009-04-03,-200.0
2009-04-06,3000.0
2009-04-07,11600.0
2009-04-08,-25000.0
2009-04-09,50600.0
2009-04-10,22800.0
2009-04-13,4000.0
2009-04-14,2400.0
2009-04-15,400.0
2009-04-16,27400.0
2009-04-17,-44200.0
2009-04-20,-1800.0
2009-04-21,24800.0
2009-04-22,-8800.0
2009-04-23,10400.0
2009-04-24,800.0
2009-04-27,-39400.0
2009-04-28,-24800.0
2009-04-29,8000.0
2009-04-30,78600.0
2009-05-04,84200.0
2009-05-05,20800.0
2009-05-06,0.0
2009-05-07,14200.0
2009-05-08,-7800.0
2009-05-11,5000.0
2009-05-12,-30200.0
2009-05-13,4600.0
2009-05-14,-29400.0
2009-05-15,30600.0
2009-05-18,17400.0
2009-05-19,25600.0
2009-05-20,1400.0
2009-05-21,-5400.0
2009-05-22,4000.0
2009-05-25,6800.0
2009-05-26,-15600.0
2009-05-27,57000.0
2009-06-01,5200.0
2009-06-02,-7800.0
2009-06-03,-4200.0
2009-06-04,-22400.0
2009-06-05,1400.0
2009-06-06,8000.0
2009-06-08,-37400.0
2009-06-09,-46200.0
2009-06-10,9200.0
2009-06-11,11400.0
2009-06-12,-15000.0
2009-06-15,-46800.0
2009-06-16,0.0
2009-06-17,-1000.0
2009-06-18,-23800.0
2009-06-19,10800.0
2009-06-22,14200.0
2009-06-23,-27800.0
2009-06-24,47200.0
2009-06-25,16400.0
2009-06-26,0.0
2009-06-29,-9200.0
2009-06-30,8400.0
2009-07-01,26000.0
2009-07-02,14200.0
2009-07-03,2800.0
2009-07-06,-2200.0
2009-07-07,14800.0
2009-07-08,-7400.0
2009-07-09,19400.0
2009-07-10,6200.0
2009-07-13,-55400.0
2009-07-14,20400.0
2009-07-15,36800.0
2009-07-16,-11400.0
2009-07-17,11000.0
2009-07-20,20000.0
2009-07-21,3400.0
2009-07-22,2600.0
2009-07-23,-2200.0
2009-07-24,3600.0
2009-07-27,14000.0
2009-07-28,22200.0
2009-07-29,-8200.0
2009-07-30,-15000.0
2009-07-31,14000.0
2009-08-03,-10000.0
2009-08-04,-20200.0
2009-08-05,-22400.0
2009-08-06,6000.0
2009-08-10,3200.0
2009-08-11,14600.0
2009-08-12,-9600.0
2009-08-13,34400.0
2009-08-14,9800.0
2009-08-17,-29200.0
2009-08-18,-19800.0
2009-08-19,-4200.0
2009-08-20,-20800.0
2009-08-21,-19000.0
2009-08-24,42200.0
2009-08-25,-9400.0
2009-08-26,-12000.0
2009-08-27,-11000.0
2009-08-28,22000.0
2009-08-31,400.0
2009-09-01,53400.0
2009-09-02,200.0
2009-09-03,13200.0
2009-09-04,12200.0
2009-09-07,13400.0
2009-09-08,19400.0
2009-09-09,-12000.0
2009-09-10,21000.0
2009-09-11,-1600.0
2009-09-14,-19800.0
2009-09-15,20400.0
2009-09-16,17800.0
2009-09-17,4400.0
2009-09-18,0.0
2009-09-21,-600.0
2009-09-22,-1600.0
2009-09-23,-21000.0
2009-09-24,-10600.0
2009-09-25,7400.0
2009-09-28,-10800.0
2009-09-29,24400.0
2009-09-30,17200.0
2009-10-01,9800.0
2009-10-02,-36000.0
2009-10-05,6800.0
2009-10-06,23000.0
2009-10-07,16600.0
2009-10-08,-21400.0
2009-10-09,14400.0
2009-10-12,4200.0
2009-10-13,-2600.0
2009-10-14,27000.0
2009-10-15,1400.0
2009-10-16,-2000.0
2009-10-19,11200.0
2009-10-20,-200.0
2009-10-21,-9000.0
2009-10-22,-27000.0
2009-10-23,5800.0
2009-10-26,8600.0
2009-10-27,400.0
2009-10-28,-27800.0
2009-10-29,-37000.0
2009-10-30,-7400.0
2009-11-02,-1000.0
2009-11-03,-600.0
2009-11-04,32600.0
2009-11-05,-6400.0
2009-11-06,13600.0
2009-11-09,14600.0
2009-11-10,8800.0
2009-11-11,17400.0
2009-11-12,1400.0
2009-11-13,-2400.0
2009-11-16,26400.0
2009-11-17,-13600.0
2009-11-18,9800.0
2009-11-19,-16800.0
2009-11-20,-6400.0
2009-11-23,4200.0
2009-11-24,1400.0
2009-11-25,15000.0
2009-11-26,-5600.0
2009-11-27,-60800.0
2009-11-30,23200.0
2009-12-01,16800.0
2009-12-02,9600.0
2009-12-03,1600.0
2009-12-04,-20600.0
2009-12-07,31600.0
2009-12-08,400.0
2009-12-09,7000.0
2009-12-10,-30000.0
2009-12-11,30200.0
2009-12-14,7800.0
2009-12-15,-6000.0
2009-12-16,-9400.0
2009-12-17,-12000.0
2009-12-18,1800.0
2009-12-21,10200.0
2009-12-22,15400.0
2009-12-23,7400.0
2009-12-24,17000.0
2009-12-25,6200.0
2009-12-28,12800.0
2009-12-29,2400.0
2009-12-30,6600.0
2009-12-31,22000.0
2010-01-04,-6800.0
2010-01-05,2200.0
2010-01-06,28600.0
2010-01-07,-12200.0
2010-01-08,3400.0
2010-01-11,9000.0
2010-01-12,-2600.0
2010-01-13,-18800.0
2010-01-14,16800.0
2010-01-15,13600.0
2010-01-18,-3200.0
2010-01-19,-16400.0
2010-01-20,-11000.0
2010-01-21,-16000.0
2010-01-22,-47400.0
2010-01-25,-9000.0
2010-01-26,-58800.0
2010-01-27,-4600.0
2010-01-28,32400.0
2010-01-29,-23200.0
2010-02-01,-14200.0
2010-02-02,-27200.0
2010-02-03,25400.0
2010-02-04,800.0
2010-02-05,-60600.0
2010-02-06,-9400.0
2010-02-08,1400.0
2010-02-09,30800.0
2010-02-10,19600.0
2010-02-22,28800.0
2010-02-23,-4200.0
2010-02-24,-11200.0
2010-02-25,-22600.0
2010-02-26,3000.0
2010-03-01,37600.0
2010-03-02,5400.0
2010-03-03,2800.0
2010-03-04,-17000.0
2010-03-05,25800.0
2010-03-08,20000.0
2010-03-09,1600.0
2010-03-10,1000.0
2010-03-11,-2200.0
2010-03-12,-1200.0
2010-03-15,-19400.0
2010-03-16,9800.0
2010-03-17,27600.0
2010-03-18,1400.0
2010-03-19,3600.0
2010-03-22,-12800.0
2010-03-23,400.0
2010-03-24,1800.0
2010-03-25,-1000.0
2010-03-26,14800.0
2010-03-29,14600.0
2010-03-30,600.0
2010-03-31,-10200.0
2010-04-01,23200.0
2010-04-02,2600.0
2010-04-06,11600.0
2010-04-07,5800.0
2010-04-08,-8600.0
2010-04-09,3600.0
2010-04-12,5400.0
2010-04-13,-21400.0
2010-04-14,18400.0
2010-04-15,10200.0
2010-04-16,-12000.0
2010-04-19,-55400.0
2010-04-20,10400.0
2010-04-21,20600.0
2010-04-22,-11400.0
2010-04-23,7200.0
2010-04-26,37400.0
2010-04-27,-3400.0
2010-04-28,-18600.0
2010-04-29,1400.0
2010-04-30,-10800.0
2010-05-03,-11400.0
2010-05-04,-10200.0
2010-05-05,-45200.0
2010-05-06,-15400.0
2010-05-07,-14800.0
2010-05-10,26200.0
2010-05-11,-13000.0
2010-05-12,3200.0
2010-05-13,35400.0
2010-05-14,-1400.0
2010-05-17,-30800.0
2010-05-18,2800.0
2010-05-19,-8000.0
2010-05-20,-42400.0
2010-05-21,-31600.0
2010-05-24,13600.0
2010-05-25,-44400.0
2010-05-26,14200.0
2010-05-27,15400.0
2010-05-28,15400.0
2010-05-31,9600.0
2010-06-01,-16400.0
2010-06-02,-20600.0
2010-06-03,39600.0
2010-06-04,-4000.0
2010-06-07,-44200.0
2010-06-08,6200.0
2010-06-09,-18200.0
2010-06-10,24800.0
2010-06-11,26200.0
2010-06-14,18800.0
2010-06-15,14200.0
2010-06-17,12600.0
2010-06-18,-34200.0
2010-06-21,34400.0
2010-06-22,-8000.0
2010-06-23,-9600.0
2010-06-24,-1000.0
2010-06-25,-21200.0
2010-06-28,8200.0
2010-06-29,-21800.0
2010-06-30,-20200.0
2010-07-01,-10600.0
2010-07-02,12200.0
2010-07-05,32200.0
2010-07-06,26600.0
2010-07-07,-1400.0
2010-07-08,17400.0
2010-07-09,6200.0
2010-07-12,-7000.0
2010-07-13,5400.0
2010-07-14,28400.0
2010-07-15,1400.0
2010-07-16,-7400.0
2010-07-19,-2600.0
2010-07-20,10800.0
2010-07-21,-4800.0
2010-07-22,-25200.0
2010-07-23,23400.0
2010-07-26,6000.0
2010-07-27,-9800.0
2010-07-28,12200.0
2010-07-29,-2400.0
2010-07-30,-5600.0
2010-08-02,37200.0
2010-08-03,9200.0
2010-08-04,200.0
2010-08-05,-400.0
2010-08-06,3400.0
2010-08-09,11600.0
2010-08-10,-10000.0
2010-08-11,-16000.0
2010-08-12,-11000.0
2010-08-13,22400.0
2010-08-16,6600.0
2010-08-17,-1400.0
2010-08-18,-4200.0
2010-08-19,0.0
2010-08-20,-6000.0
2010-08-23,12600.0
2010-08-24,-13200.0
2010-08-25,-41000.0
2010-08-26,-11600.0
2010-08-27,7600.0
2010-08-30,11200.0
2010-08-31,-31400.0
2010-09-01,13800.0
2010-09-02,13000.0
2010-09-03,17200.0
2010-09-06,17000.0
2010-09-07,-2200.0
2010-09-08,-800.0
2010-09-09,-3200.0
2010-09-10,12800.0
2010-09-13,42200.0
2010-09-14,2600.0
2010-09-15,6600.0
2010-09-16,-16600.0
2010-09-17,19800.0
2010-09-20,1800.0
2010-09-21,2400.0
2010-09-23,2200.0
2010-09-24,-11000.0
2010-09-27,8000.0
2010-09-28,-1400.0
2010-09-29,6200.0
2010-09-30,1000.0
2010-10-01,3800.0
2010-10-04,-3800.0
2010-10-05,-5200.0
2010-10-06,16400.0
2010-10-07,0.0
2010-10-08,-11400.0
2010-10-11,-15800.0
2010-10-12,-15600.0
2010-10-13,9800.0
2010-10-14,24000.0
2010-10-15,-6600.0
2010-10-18,-32800.0
2010-10-19,-2200.0
2010-10-20,20000.0
2010-10-21,-6200.0
2010-10-22,10200.0
2010-10-25,32800.0
2010-10-26,2200.0
2010-10-27,-6800.0
2010-10-28,12000.0
2010-10-29,-7600.0
2010-11-01,17600.0
2010-11-02,-4600.0
2010-11-03,-8800.0
2010-11-04,9600.0
2010-11-05,18600.0
2010-11-08,-2800.0
2010-11-09,3200.0
2010-11-10,3200.0
2010-11-11,-6200.0
2010-11-12,-28000.0
2010-11-15,-8200.0
2010-11-16,3800.0
2010-11-17,-8600.0
2010-11-18,9000.0
2010-11-19,-200.0
2010-11-22,15800.0
2010-11-23,-8000.0
2010-11-24,-5200.0
2010-11-25,7200.0
2010-11-26,-8200.0
2010-11-29,16200.0
2010-11-30,4400.0
2010-12-01,29200.0
2010-12-02,14200.0
2010-12-03,2000.0
2010-12-06,13400.0
2010-12-07,3600.0
2010-12-08,-2600.0
2010-12-09,17600.0
2010-12-10,-9000.0
2010-12-13,-1200.0
2010-12-14,0.0
2010-12-15,-2000.0
2010-12-16,9200.0
2010-12-17,7000.0
2010-12-20,-9000.0
2010-12-21,16400.0
2010-12-22,1400.0
2010-12-23,9200.0
2010-12-24,-3800.0
2010-12-27,1000.0
2010-12-28,-1400.0
2010-12-29,-1000.0
2010-12-30,6600.0
2010-12-31,16400.0
2011-01-03,6600.0
2011-01-04,-8800.0
2011-01-05,-27400.0
2011-01-06,5800.0
2011-01-07,-23000.0
2011-01-10,6800.0
2011-01-11,30600.0
2011-01-12,5000.0
2011-01-13,800.0
2011-01-14,0.0
2011-01-17,-9800.0
2011-01-18,10600.0
2011-01-19,22000.0
2011-01-20,-15200.0
2011-01-21,-20200.0
2011-01-24,7600.0
2011-01-25,4600.0
2011-01-26,16800.0
2011-01-27,10400.0
2011-01-28,6600.0
2011-02-08,-7400.0
2011-02-09,-17400.0
2011-02-10,-37800.0
2011-02-11,-51800.0
2011-02-14,16200.0
2011-02-15,10400.0
2011-02-16,4400.0
2011-02-17,-18800.0
2011-02-18,36800.0
2011-02-21,0.0
2011-02-22,-37800.0
2011-02-23,-19800.0
2011-02-24,2000.0
2011-02-25,16800.0
2011-03-01,15000.0
2011-03-02,-17800.0
2011-03-03,27600.0
2011-03-04,4400.0
2011-03-07,-8000.0
2011-03-08,3800.0
2011-03-09,3600.0
2011-03-10,-27000.0
2011-03-11,-12800.0
2011-03-14,-11000.0
2011-03-15,-49400.0
2011-03-16,9600.0
2011-03-17,-9600.0
2011-03-18,12800.0
2011-03-21,14000.0
2011-03-22,5200.0
2011-03-23,6800.0
2011-03-24,15200.0
2011-03-25,10000.0
2011-03-28,-11400.0
2011-03-29,10600.0
2011-03-30,3800.0
2011-03-31,9600.0
2011-04-01,8800.0
2011-04-06,31000.0
2011-04-07,11400.0
2011-04-08,-5600.0
2011-04-11,-1800.0
2011-04-12,-30600.0
2011-04-13,20200.0
2011-04-14,-2200.0
2011-04-15,-18200.0
2011-04-18,600.0
2011-04-19,-16200.0
2011-04-20,33000.0
2011-04-21,39400.0
2011-04-22,400.0
2011-04-25,-3400.0
2011-04-26,-1200.0
2011-04-27,18200.0
2011-04-28,-9000.0
2011-04-29,2000.0
2011-05-03,-18200.0
2011-05-04,600.0
2011-05-05,22800.0
2011-05-06,-7200.0
2011-05-09,9800.0
2011-05-10,-3600.0
2011-05-11,-5000.0
2011-05-12,1600.0
2011-05-13,200.0
2011-05-16,-20600.0
2011-05-17,-3000.0
2011-05-18,4600.0
2011-05-19,-18600.0
2011-05-20,-4800.0
2011-05-23,-16600.0
2011-05-24,5800.0
2011-05-25,-16800.0
2011-05-26,21200.0
2011-05-27,-1000.0
2011-05-30,7200.0
2011-05-31,40400.0
2011-06-01,13600.0
2011-06-02,-11600.0
2011-06-03,8400.0
2011-06-07,3800.0
2011-06-08,-11800.0
2011-06-09,-200.0
2011-06-10,-40000.0
2011-06-13,-17200.0
2011-06-14,20400.0
2011-06-15,-1200.0
2011-06-16,-69000.0
2011-06-17,-6400.0
2011-06-20,-12600.0
2011-06-21,13200.0
2011-06-22,-4600.0
2011-06-23,-9000.0
2011-06-24,2600.0
2011-06-27,-15000.0
2011-06-28,-5000.0
2011-06-29,32000.0
2011-06-30,7000.0
2011-07-01,13400.0
2011-07-04,5800.0
2011-07-05,5600.0
2011-07-06,12200.0
2011-07-07,-200.0
2011-07-08,-9200.0
2011-07-11,-8600.0
2011-07-12,-35600.0
2011-07-13,8200.0
2011-07-14,3600.0
2011-07-15,16400.0
2011-07-18,-15400.0
2011-07-19,9200.0
2011-07-20,33000.0
2011-07-21,-9200.0
2011-07-22,8600.0
2011-07-25,-17800.0
2011-07-26,25800.0
2011-07-27,5400.0
2011-07-28,-7000.0
2011-07-29,-23200.0
2011-08-01,14400.0
2011-08-02,-21800.0
2011-08-03,-27400.0
2011-08-04,-29400.0
2011-08-05,-104800.0
2011-08-08,-41800.0
2011-08-09,-4200.0
2011-08-10,26400.0
2011-08-11,6400.0
2011-08-12,-21400.0
2011-08-15,46000.0
2011-08-16,-10000.0
2011-08-17,-3600.0
2011-08-18,-51200.0
2011-08-19,-60200.0
2011-08-22,10800.0
2011-08-23,50600.0
2011-08-24,-16400.0
2011-08-25,-12400.0
2011-08-26,16800.0
2011-08-29,17000.0
2011-08-30,14400.0
2011-08-31,21200.0
2011-09-01,-1600.0
2011-09-02,2800.0
2011-09-05,-47200.0
2011-09-06,-28200.0
2011-09-07,39800.0
2011-09-08,2400.0
2011-09-09,11000.0
2011-09-13,-46600.0
2011-09-14,-35200.0
2011-09-15,42400.0
2011-09-16,40600.0
2011-09-19,-26200.0
2011-09-20,1800.0
2011-09-21,10200.0
2011-09-22,-52400.0
2011-09-23,-45400.0
2011-09-26,-33200.0
2011-09-27,49400.0
2011-09-28,-5400.0
2011-09-29,15800.0
2011-09-30,0.0
2011-10-03,-32800.0
2011-10-04,14600.0
2011-10-05,-20400.0
2011-10-06,26800.0
2011-10-07,14000.0
2011-10-11,42800.0
2011-10-12,-3400.0
2011-10-13,800.0
2011-10-14,-3800.0
2011-10-17,16000.0
2011-10-18,-22800.0
2011-10-19,-2000.0
2011-10-20,-22800.0
2011-10-21,8800.0
2011-10-24,46400.0
2011-10-25,-4200.0
2011-10-26,14800.0
2011-10-27,9200.0
2011-10-28,7400.0
2011-10-31,-13200.0
2011-11-01,15200.0
2011-11-02,-6800.0
2011-11-03,-31600.0
2011-11-04,36400.0
2011-11-07,1400.0
2011-11-08,-9200.0
2011-11-09,4600.0
2011-11-10,-59000.0
2011-11-11,7800.0
2011-11-14,37200.0
2011-11-15,-8200.0
2011-11-16,-20600.0
2011-11-17,600.0
2011-11-18,-31000.0
2011-11-21,-39000.0
2011-11-22,-6000.0
2011-11-23,-39600.0
2011-11-24,1600.0
2011-11-25,-15400.0
2011-11-28,32400.0
2011-11-29,11400.0
2011-11-30,-14200.0
2011-12-01,61600.0
2011-12-02,-10800.0
2011-12-05,-5000.0
2011-12-06,-29800.0
2011-12-07,13600.0
2011-12-08,-17400.0
2011-12-09,-15200.0
2011-12-12,10800.0
2011-12-13,-9400.0
2011-12-14,5400.0
2011-12-15,-33600.0
2011-12-16,3800.0
2011-12-19,-27600.0
2011-12-20,7000.0
2011-12-21,56600.0
2011-12-22,600.0
2011-12-23,30400.0
2011-12-26,-800.0
2011-12-27,-3800.0
2011-12-28,-6200.0
2011-12-29,4200.0
2011-12-30,-7000.0
2012-01-02,-18800.0
2012-01-03,20400.0
2012-01-04,5000.0
2012-01-05,9400.0
2012-01-06,-7000.0
2012-01-09,-5400.0
2012-01-10,22000.0
2012-01-11,2400.0
2012-01-12,1200.0
2012-01-13,-4800.0
2012-01-16,-14200.0
2012-01-17,27000.0
2012-01-18,-3600.0
2012-01-30,37000.0
2012-01-31,15200.0
2012-02-01,10800.0
2012-02-02,23800.0
2012-02-03,-200.0
2012-02-04,18600.0
2012-02-06,-10000.0
2012-02-07,7400.0
2012-02-08,33600.0
2012-02-09,6400.0
2012-02-10,-11000.0
2012-02-13,8000.0
2012-02-14,-6200.0
2012-02-15,26200.0
2012-02-16,-20000.0
2012-02-17,4800.0
2012-02-20,5600.0
2012-02-21,-2000.0
2012-02-22,11600.0
2012-02-23,-8400.0
2012-02-24,-4000.0
2012-02-29,33600.0
2012-03-01,5600.0
2012-03-02,2600.0
2012-03-03,-6400.0
2012-03-05,-16400.0
2012-03-06,-18600.0
2012-03-07,-10600.0
2012-03-08,16800.0
2012-03-09,5400.0
2012-03-12,-15200.0
2012-03-13,21000.0
2012-03-14,21600.0
2012-03-15,-1000.0
2012-03-16,-13400.0
2012-03-19,-3600.0
2012-03-20,-13200.0
2012-03-21,-800.0
2012-03-22,20200.0
2012-03-23,-200.0
2012-03-26,-24200.0
2012-03-27,10600.0
2012-03-28,3200.0
2012-03-29,-35800.0
2012-03-30,7400.0
2012-04-02,-4200.0
2012-04-03,-17400.0
2012-04-05,-31800.0
2012-04-06,10600.0
2012-04-09,-19000.0
2012-04-10,6600.0
2012-04-11,5600.0
2012-04-12,-800.0
2012-04-13,24200.0
2012-04-16,-8600.0
2012-04-17,-23000.0
2012-04-18,4600.0
2012-04-19,-1400.0
2012-04-20,-19600.0
2012-04-23,-7400.0
2012-04-24,2000.0
2012-04-25,10200.0
2012-04-26,-8600.0
2012-04-27,-10000.0
2012-04-30,3800.0
2012-05-02,42000.0
2012-05-03,-3600.0
2012-05-04,1400.0
2012-05-07,-32400.0
2012-05-08,3600.0
2012-05-09,-12200.0
2012-05-10,4000.0
2012-05-11,-22600.0
2012-05-14,600.0
2012-05-15,3000.0
2012-05-16,-25800.0
2012-05-17,11800.0
2012-05-18,-35800.0
2012-05-21,9800.0
2012-05-22,10400.0
2012-05-23,-20200.0
2012-05-24,-1200.0
2012-05-25,-14200.0
2012-05-28,11200.0
2012-05-29,36000.0
2012-05-30,-12000.0
2012-05-31,-3400.0
2012-06-01,-24200.0
2012-06-04,-45400.0
2012-06-05,20200.0
2012-06-06,9000.0
2012-06-07,6400.0
2012-06-08,-18400.0
2012-06-11,27400.0
2012-06-12,-14600.0
2012-06-13,5800.0
2012-06-14,3000.0
2012-06-15,18200.0
2012-06-18,22200.0
2012-06-19,0.0
2012-06-20,9200.0
2012-06-21,-38800.0
2012-06-22,-16600.0
2012-06-25,-17200.0
2012-06-26,-1800.0
2012-06-27,9400.0
2012-06-28,3000.0
2012-06-29,22600.0
2012-07-02,4400.0
2012-07-03,18400.0
2012-07-04,12400.0
2012-07-05,1400.0
2012-07-06,-5000.0
2012-07-09,-7200.0
2012-07-10,-11000.0
2012-07-11,1000.0
2012-07-12,-21400.0
2012-07-13,-1600.0
2012-07-16,-2800.0
2012-07-17,10000.0
2012-07-18,-9400.0
2012-07-19,-7600.0
2012-07-20,-1800.0
2012-07-23,-28000.0
2012-07-24,200.0
2012-07-25,-5600.0
2012-07-26,5800.0
2012-07-27,30600.0
2012-07-30,10000.0
2012-07-31,15800.0
2012-08-01,7400.0
2012-08-03,-10800.0
2012-08-06,19400.0
2012-08-07,-200.0
2012-08-08,12800.0
2012-08-09,27600.0
2012-08-10,1200.0
2012-08-13,1800.0
2012-08-14,8400.0
2012-08-15,-5400.0
2012-08-16,5000.0
2012-08-17,-3800.0
2012-08-20,-6600.0
2012-08-21,14800.0
2012-08-22,-5000.0
2012-08-23,4600.0
2012-08-24,-5200.0
2012-08-27,-6600.0
2012-08-28,-11000.0
2012-08-29,800.0
2012-08-30,-7200.0
2012-08-31,3000.0
2012-09-03,12000.0
2012-09-04,1200.0
2012-09-05,-20800.0
2012-09-06,-2400.0
2012-09-07,17400.0
2012-09-10,7400.0
2012-09-11,1800.0
2012-09-12,23600.0
2012-09-13,-1400.0
2012-09-14,32400.0
2012-09-17,2400.0
2012-09-18,-200.0
2012-09-19,3600.0
2012-09-20,-3600.0
2012-09-21,2400.0
2012-09-24,2800.0
2012-09-25,-3800.0
2012-09-26,-11200.0
2012-09-27,5600.0
2012-09-28,-1800.0
2012-10-01,-7000.0
2012-10-02,9000.0
2012-10-03,-5000.0
2012-10-04,400.0
2012-10-05,-1000.0
2012-10-08,-15200.0
2012-10-09,-5800.0
2012-10-11,-30400.0
2012-10-12,-6200.0
2012-10-15,2400.0
2012-10-16,6600.0
2012-10-17,400.0
2012-10-18,-1400.0
2012-10-19,-13200.0
2012-10-22,-8000.0
2012-10-23,-9600.0
2012-10-24,800.0
2012-10-25,-9800.0
2012-10-26,-32400.0
2012-10-29,5800.0
2012-10-30,8200.0
2012-10-31,-4200.0
2012-11-01,6200.0
2012-11-02,5800.0
2012-11-05,-4000.0
2012-11-06,15000.0
2012-11-07,0.0
2012-11-08,-11000.0
2012-11-09,17000.0
2012-11-12,-8600.0
2012-11-13,-29800.0
2012-11-14,6800.0
2012-11-15,-1400.0
2012-11-16,-2800.0
2012-11-19,2800.0
2012-11-20,7600.0
2012-11-21,-15000.0
2012-11-22,1000.0
2012-11-23,46000.0
2012-11-26,13800.0
2012-11-27,6600.0
2012-11-28,1600.0
2012-11-29,19200.0
2012-11-30,13800.0
2012-12-03,1000.0
2012-12-04,-1200.0
2012-12-05,11600.0
2012-12-06,-2400.0
2012-12-07,4000.0
2012-12-10,-7200.0
2012-12-11,3000.0
2012-12-12,11400.0
2012-12-13,15600.0
2012-12-14,-13800.0
2012-12-17,-11000.0
2012-12-18,800.0
2012-12-19,1200.0
2012-12-20,-20000.0
2012-12-21,-13400.0
2012-12-22,7000.0
2012-12-24,-1200.0
2012-12-25,30000.0
2012-12-26,-7800.0
2012-12-27,-800.0
2012-12-28,9800.0
2013-01-02,19200.0
2013-01-03,10200.0
2013-01-04,-9800.0
2013-01-07,-6800.0
2013-01-08,-6400.0
2013-01-09,5800.0
2013-01-10,19000.0
2013-01-11,-6200.0
2013-01-14,4200.0
2013-01-15,-16000.0
2013-01-16,-5000.0
2013-01-17,-20800.0
2013-01-18,19600.0
2013-01-21,-1600.0
2013-01-22,8800.0
2013-01-23,-5200.0
2013-01-24,-7800.0
2013-01-25,-6600.0
2013-01-28,15400.0
2013-01-29,17000.0
2013-01-30,-3200.0
2013-01-31,10000.0
2013-02-01,2600.0
2013-02-04,16000.0
2013-02-05,-7600.0
2013-02-06,0.0
2013-02-18,7000.0
2013-02-19,4400.0
2013-02-20,12800.0
2013-02-21,-14600.0
2013-02-22,400.0
2013-02-23,8200.0
2013-02-25,-10200.0
2013-02-26,-11600.0
2013-02-27,-800.0
2013-03-01,11400.0
2013-03-04,-18400.0
2013-03-05,13400.0
2013-03-06,6800.0
2013-03-07,-1200.0
2013-03-08,13800.0
2013-03-11,6800.0
2013-03-12,-8800.0
2013-03-13,-1800.0
2013-03-14,-7800.0
2013-03-15,-8200.0
2013-03-18,-23400.0
2013-03-19,7800.0
2013-03-20,-7200.0
2013-03-21,200.0
2013-03-22,-4400.0
2013-03-25,15200.0
2013-03-26,-3000.0
2013-03-27,5400.0
2013-03-28,-3800.0
2013-03-29,16000.0
2013-04-01,-1000.0
2013-04-02,-3000.0
2013-04-03,6600.0
2013-04-08,-39800.0
2013-04-09,-5800.0
2013-04-10,3600.0
2013-04-11,18000.0
2013-04-12,-6400.0
2013-04-15,-4600.0
2013-04-16,2800.0
2013-04-17,6600.0
2013-04-18,-11600.0
2013-04-19,38400.0
2013-04-22,2600.0
2013-04-23,-5800.0
2013-04-24,13200.0
2013-04-25,2600.0
2013-04-26,-1600.0
2013-04-29,4800.0
2013-04-30,15400.0
2013-05-02,4200.0
2013-05-03,4200.0
2013-05-06,5600.0
2013-05-07,1200.0
2013-05-08,19000.0
2013-05-09,8800.0
2013-05-10,-800.0
2013-05-13,-9800.0
2013-05-14,2400.0
2013-05-15,6200.0
2013-05-16,24000.0
2013-05-17,-4400.0
2013-05-20,-3000.0
2013-05-21,800.0
2013-05-22,1200.0
2013-05-23,-36600.0
2013-05-24,1400.0
2013-05-27,7400.0
2013-05-28,0.0
2013-05-29,11600.0
2013-05-30,-17000.0
2013-05-31,2400.0
2013-06-03,-10200.0
2013-06-04,-5800.0
2013-06-05,-3200.0
2013-06-06,-8800.0
2013-06-07,-3000.0
2013-06-10,12000.0
2013-06-11,-4200.0
2013-06-13,-38800.0
2013-06-14,-2200.0
2013-06-17,10200.0
2013-06-18,4800.0
2013-06-19,4600.0
2013-06-20,-53800.0
2013-06-21,-18400.0
2013-06-24,-5800.0
2013-06-25,-5000.0
2013-06-26,6800.0
2013-06-27,15400.0
2013-06-28,22600.0
2013-07-01,15000.0
2013-07-02,600.0
2013-07-03,-19000.0
2013-07-04,6200.0
2013-07-05,24400.0
2013-07-08,-26800.0
2013-07-09,18400.0
